46.5,22,8.32,0
47,22,8.36,0
47.5,22,8.4,0
48,22,8.44,0
48.5,22,8.48,0
49,22,8.52,0
49.5,22,8.56,0
50,22,8.6,0
50.5,22,8.64,0
51,22,8.68,0
51.5,22,8.72,0
52,22,8.76,0
52.5,22,8.8,0
53,22,8.84,0
53.5,22,8.88,0
54,22,8.92,0
54.5,22,8.96,0
55,22,9,0
55.5,22,9.04,0
56,22,9.08,0
56.5,22,9.12,0
57,22,9.16,0
57.5,22,9.2,0
58,22,9.24,0
58.5,22,9.28,0
59,22,9.32,0
59.5,22,9.36,0
60,22,9.4,0
60.5,22,9.44,0
61,22,9.48,0
61.5,22,9.52,0
62,22,9.56,0
62.5,22,9.6,0
63,22,9.64,0
63.5,22,9.68,0
64,22,9.72,0
64.5,22,9.75,0
65,22,9.78,0
65.5,22,9.81,0
66,22,9.84,0
66.5,22,9.87,0
67,22,9.9,0
67.5,22,9.93,0
68,22,9.96,0
68.5,22,9.99,0
69,22,10.02,0
69.5,22,10.05,0
70,22,10.08,0
70.5,22,10.11,0
71,22,10.14,0
71.5,22,10.17,0
72,22,10.2,0
72.5,22,10.23,0
73,22,10.26,0
73.5,22,10.29,0
74,22,10.32,0
74.5,22,10.35,0
75,22,10.38,0
75.5,22,10.41,0
76,22,10.44,0
76.5,22,10.47,0
77,22,10.5,0
77.5,22,10.53,0
78,22,10.56,0
78.5,22,10.59,0
79,22,10.62,0
79.5,22,10.65,0
80,22,10.68,0
80.5,22,10.71,0
81,22,10.74,0
81.5,22,10.77,0
82,22,10.8,0
82.5,22,10.83,0
83,22,10.86,0
83.5,22,10.89,0
84,22,10.92,0
84.5,22,10.95,0
85,22,10.98,0
85.5,22,11.01,0
86,22,11.04,0
86.5,22,11.07,0
87,22,11.1,0
87.5,22,11.13,0
88,22,11.16,0
88.5,22,11.19,0
89,22,11.22,0
89.5,22,11.25,0
90,22,11.28,0
90.5,22,11.31,0
91,22,11.34,0
91.5,22,11.37,0
92,22,11.4,0
92.5,22,11.43,0
93,22,11.46,0
93.5,22,11.49,0
94,22,11.52,0
94.5,22,11.55,0
95,22,11.58,0
95.5,22,11.61,0
96,22,11.64,0
96.5,22,11.67,0
97,22,11.7,0
97.5,22,11.73,0
98,22,11.76,0
98.5,22,11.79,0
99,22,11.82,0
99.5,22,11.85,0
100,22,11.88,0
100.5,22,11.91,0
101,22,11.94,0
101.5,22,11.97,0
102,22,12,0
102.5,22,12.03,0
103,22,12.06,0
103.5,22,12.09,0
104,22,12.12,0
104.5,22,12.15,0
105,22,12.18,0
105.5,22,12.21,0
106,22,12.24,0
106.5,22,12.27,0
107,22,12.3,0
107.5,22,12.33,0
108,22,12.36,0
108.5,22,12.39,0
109,22,12.42,0
109.5,22,12.45,0
110,22,12.48,0
110.5,22,12.5,0
111,22,12.52,0
111.5,22,12.54,0
112,22,12.56,0
112.5,22,12.58,0
113,22,12.6,0
113.5,22,12.62,0
114,22,12.64,0
114.5,22,12.66,0
115,22,12.68,0
115.5,22,12.7,0
116,22,12.72,0
116.5,22,12.74,0
117,22,12.76,0
117.5,22,12.78,0
118,22,12.8,0
118.5,22,12.82,0
119,22,12.84,0
119.5,22,12.86,0
120,22,12.88,0
120.5,22,12.9,0
121,22,12.92,0
121.5,22,12.94,0
122,22,12.96,0
122.5,22,12.98,0
123,22,13,0
123.5,22,13.02,0
124,22,13.04,0
124.5,22,13.06,0
125,22,13.08,0
125.5,22,13.1,0
126,22,13.12,0
126.5,22,13.14,0
127,22,13.16,0
127.5,22,13.18,0
128,22,13.2,0
128.5,22,13.22,0
129,22,13.24,0
129.5,22,13.26,0
130,22,13.28,0
130.5,22,13.3,0
131,22,13.32,0
131.5,22,13.34,0
132,22,13.36,0
132.5,22,13.38,0
133,22,13.4,0
133.5,22,13.42,0
134,22,13.44,0
134.5,22,13.46,0
135,22,13.48,0
135.5,22,13.5,0
136,22,13.52,0
136.5,22,13.54,0
137,22,13.56,0
137.5,22,13.58,0
138,22,13.6,0
138.5,22,13.62,0
139,22,13.64,0
139.5,22,13.66,0
140,22,13.68,0
140.5,22,13.7,0
141,22,13.72,0
141.5,22,13.74,0
142,22,13.76,0
142.5,22,13.78,0
143,22,13.8,0
143.5,22,13.82,0
144,22,13.84,0
144.5,22,13.86,0
145,22,13.88,0
145.5,22,13.9,0
146,22,13.92,0
146.5,22,13.94,0
147,22,13.96,0
147.5,22,13.98,0
148,22,14,0
148.5,22,14.02,0
149,22,14.04,0
149.5,22,14.06,0
150,22,14.08,0
150.5,22,14.1,0
151,22,14.12,0
151.5,22,14.14,0
152,22,14.16,0
152.5,22,14.18,0
153,22,14.2,0
153.5,22,14.22,0
154,22,14.24,0
154.5,22,14.26,0
155,22,14.28,0
155.5,22,14.3,0
156,22,14.32,0
156.5,22,14.34,0
157,22,14.36,0
157.5,22,14.38,0
158,22,14.4,0
158.5,22,14.42,0
159,22,14.44,0
159.5,22,14.46,0
160,22,14.48,0
160.5,22,14.5,0
161,22,14.52,0
161.5,22,14.54,0
162,22,14.56,0
162.5,22,14.58,0
163,22,14.6,0
163.5,22,14.62,0
164,22,14.64,0
164.5,22,14.66,0
165,22,14.68,0
165.5,22,14.7,0
166,22,14.72,0
166.5,22,14.74,0
167,22,14.76,0
167.5,22,14.78,0
168,22,14.8,0
168.5,22,14.82,0
169,22,14.84,0
169.5,22,14.86,0
170,22,14.88,0
170.5,22,14.9,0
171,22,14.92,0
171.5,22,14.94,0
172,22,14.96,0
172.5,22,14.98,0
173,22,15,0
173.5,22,15.02,0
174,22,15.04,0
174.5,22,15.06,0
175,22,15.08,0
175.5,22,15.1,0
176,22,15.12,0
176.5,22,15.14,0
177,22,15.16,0
177.5,22,15.18,0
178,22,15.2,0
178.5,22,15.22,0
179,22,15.24,0
179.5,22,15.26,0
180,22,15.28,0
180.5,22,15.3,0
181,22,15.32,0
181.5,22,15.34,0
182,22,15.36,0
182.5,22,15.38,0
183,22,15.4,0
183.5,22,15.42,0
184,22,15.44,0
184.5,22,15.46,0
185,22,15.48,0
185.5,22,15.5,0
186,22,15.52,0
186.5,22,15.54,0
187,22,15.56,0
187.5,22,15.58,0
188,22,15.6,0
188.5,22,15.62,0
189,22,15.64,0
189.5,22,15.62,0
190,22,15.59,0
190.5,22,15.56,0
191,22,15.53,0
191.5,22,15.5,0
192,22,15.47,0
192.5,22,15.44,0
193,22,15.41,0
193.5,22,15.38,0
194,22,15.35,0
194.5,22,15.32,0
195,22,15.29,0
195.5,22,15.26,0
196,22,15.23,0
196.5,22,15.2,0
197,22,15.17,0
197.5,22,15.14,0
198,22,15.11,0
198.5,22,15.08,0
199,22,15.05,0
199.5,22,15.02,0
200,15,14.99,0
200.5,15,14.99,0
201,15,14.99,0
201.5,15,14.99,0
202,15,14.99,0
202.5,15,14.99,0
203,15,14.99,0
203.5,15,14.99,0
204,15,14.99,0
204.5,15,14.99,0
205,15,14.99,0
205.5,15,14.99,0
206,15,14.99,0
206.5,15,14.99,0
207,15,14.99,0
207.5,15,14.99,0
208,15,14.99,0
208.5,15,14.99,0
209,15,14.99,0
209.5,15,14.99,0
210,15,14.99,0
210.5,15,14.99,0
211,15,14.99,0
211.5,15,14.99,0
212,15,14.99,0
212.5,15,14.99,0
213,15,14.99,0
213.5,15,14.99,0
214,15,14.99,0
214.5,15,14.99,0
215,15,14.99,0
215.5,15,14.99,0
216,15,14.99,0
216.5,15,14.99,0
217,15,14.99,0
217.5,15,14.99,0
218,15,14.99,0
218.5,15,14.99,0
219,15,14.99,0
219.5,15,14.99,0
220,15,14.99,0
220.5,15,14.99,0
221,15,14.99,0
221.5,15,14.99,0
222,15,14.99,0
222.5,15,14.99,0
223,15,14.99,0
223.5,15,14.99,0
224,15,14.99,0
224.5,15,14.99,0
225,15,14.99,0
225.5,15,14.99,0
226,15,14.99,0
226.5,15,14.99,0
227,15,14.99,0
227.5,15,14.99,0
228,15,14.99,0
228.5,15,14.99,0
229,15,14.99,0
229.5,15,14.99,0
230,15,14.99,0
230.5,15,14.99,0
231,15,14.99,0
231.5,15,14.99,0
232,15,14.99,0
232.5,15,14.99,0
233,15,14.99,0
233.5,15,14.99,0
234,15,14.99,0
234.5,15,14.99,0
235,15,14.99,0
235.5,15,14.99,0
236,15,14.99,0
236.5,15,14.99,0
237,15,14.99,0
237.5,15,14.99,0
238,15,14.99,0
238.5,15,14.99,0
239,15,14.99,0
239.5,15,14.99,0
240,15,14.99,0
240.5,15,14.99,0
241,15,14.99,0
241.5,15,14.99,0
242,15,14.99,0
242.5,15,14.99,0
243,15,14.99,0
243.5,15,14.99,0
244,15,14.99,0
244.5,15,14.99,0
245,15,14.99,0
245.5,15,14.99,0
246,15,14.99,0
246.5,15,14.99,0
247,15,14.99,0
247.5,15,14.99,0
248,15,14.99,0
248.5,15,14.99,0
249,15,14.99,0
249.5,15,14.99,0
250,15,14.99,0
250.5,15,14.99,0
251,15,14.99,0
251.5,15,14.99,0
252,15,14.99,0
252.5,15,14.99,0
253,15,14.99,0
253.5,15,14.99,0
254,15,14.99,0
254.5,15,14.99,0
255,15,14.99,0
255.5,15,14.99,0
256,15,14.99,0
256.5,15,14.99,0
257,15,14.99,0
257.5,15,14.99,0
258,15,14.99,0
258.5,15,14.99,0
259,15,14.99,0
259.5,15,14.99,0
260,15,14.99,0
260.5,15,14.99,0
261,15,14.99,0
261.5,15,14.99,0
262,15,14.99,0
262.5,15,14.99,0
263,15,14.99,0
263.5,15,14.99,0
264,15,14.99,0
264.5,15,14.99,0
265,15,14.99,0
265.5,15,14.99,0
266,15,14.99,0
266.5,15,14.99,0
267,15,14.99,0
267.5,15,14.99,0
268,15,14.99,0
268.5,15,14.99,0
269,15,14.99,0
269.5,15,14.99,0
270,15,14.99,0
270.5,15,14.99,0
271,15,14.99,0
271.5,15,14.99,0
272,15,14.99,0
272.5,15,14.99,0
273,15,14.99,0
273.5,15,14.99,0
274,15,14.99,0
274.5,15,14.99,0
275,15,14.99,0
275.5,15,14.99,0
276,15,14.99,0
276.5,15,14.99,0
277,15,14.99,0
277.5,15,14.99,0
278,15,14.99,0
278.5,15,14.99,0
279,15,14.99,0
279.5,15,14.99,0
280,15,14.99,0
280.5,15,14.99,0
281,15,14.99,0
281.5,15,14.99,0
282,15,14.99,0
282.5,15,14.99,0
283,15,14.99,0
283.5,15,14.99,0
284,15,14.99,0
284.5,15,14.99,0
285,15,14.99,0
285.5,15,14.99,0
286,15,14.99,0
286.5,15,14.99,0
287,15,14.99,0
287.5,15,14.99,0
288,15,14.99,0
288.5,15,14.99,0
289,15,14.99,0
289.5,15,14.99,0
290,15,14.99,0
290.5,15,14.99,0
291,15,14.99,0
291.5,15,14.99,0
292,15,14.99,0
292.5,15,14.99,0
293,15,14.99,0
293.5,15,14.99,0
294,15,14.99,0
294.5,15,14.99,0
295,15,14.99,0
295.5,15,14.99,0
296,15,14.99,0
296.5,15,14.99,0
297,15,14.99,0
297.5,15,14.99,0
298,15,14.99,0
298.5,15,14.99,0
299,15,14.99,0
299.5,15,14.99,0
300,15,14.99,0
300.5,15,14.99,0
301,15,14.99,0
301.5,15,14.99,0
302,15,14.99,0
302.5,15,14.99,0
303,15,14.99,0
303.5,15,14.99,0
304,15,14.99,0
304.5,15,14.99,0
305,15,14.99,0
305.5,15,14.99,0
306,15,14.99,0
306.5,15,14.99,0
307,15,14.99,0
307.5,15,14.99,0
308,15,14.99,0
308.5,15,14.99,0
309,15,14.99,0
309.5,15,14.99,0
310,15,14.99,0
310.5,15,14.99,0
311,15,14.99,0
311.5,15,14.99,0
312,15,14.99,0
312.5,15,14.99,0
313,15,14.99,0
313.5,15,14.99,0
314,15,14.99,0
314.5,15,14.99,0
315,15,14.99,0
315.5,15,14.99,0
316,15,14.99,0
316.5,15,14.99,0
317,15,14.99,0
317.5,15,14.99,0
318,15,14.99,0
318.5,15,14.99,0
319,15,14.99,0
319.5,15,14.99,0
320,15,14.99,0
320.5,15,14.99,0
321,15,14.99,0
321.5,15,14.99,0
322,15,14.99,0
322.5,15,14.99,0
323,15,14.99,0
323.5,15,14.99,0
324,15,14.99,0
324.5,15,14.99,0
325,15,14.99,0
325.5,15,14.99,0
326,15,14.99,0
326.5,15,14.99,0
327,15,14.99,0
327.5,15,14.99,0
328,15,14.99,0
328.5,15,14.99,0
329,15,14.99,0
329.5,15,14.99,0
330,15,14.99,0
330.5,15,14.99,0
331,15,14.99,0
331.5,15,14.99,0
332,15,14.99,0
332.5,15,14.99,0
333,15,14.99,0
333.5,15,14.99,0
334,15,14.99,0
334.5,15,14.99,0
335,15,14.99,0
335.5,15,14.99,0
336,15,14.99,0
336.5,15,14.99,0
337,15,14.99,0
337.5,15,14.99,0
338,15,14.99,0
338.5,15,14.99,0
339,15,14.99,0
339.5,15,14.99,0
340,15,14.99,0
340.5,15,14.99,0
341,15,14.99,0
341.5,15,14.99,0
342,15,14.99,0
342.5,15,14.99,0
343,15,14.99,0
343.5,15,14.99,0
344,15,14.99,0
344.5,15,14.99,0
345,15,14.99,0
345.5,15,14.99,0
346,15,14.99,0
346.5,15,14.99,0
347,15,14.99,0
347.5,15,14.99,0
348,15,14.99,0
348.5,15,14.99,0
349,15,14.99,0
349.5,15,14.99,0
350,15,14.99,0
350.5,15,14.99,0
351,15,14.99,0
351.5,15,14.99,0
352,15,14.99,0
352.5,15,14.99,0
353,15,14.99,0
353.5,15,14.99,0
354,15,14.99,0
354.5,15,14.99,0
355,15,14.99,0
355.5,15,14.99,0
356,15,14.99,0
356.5,15,14.99,0
357,15,14.99,0
357.5,15,14.99,0
358,15,14.99,0
358.5,15,14.99,0
359,15,14.99,0
359.5,15,14.99,0
360,15,14.99,0
360.5,15,14.99,0
361,15,14.99,0
361.5,15,14.99,0
362,15,14.99,0
362.5,15,14.99,0
363,15,14.99,0
363.5,15,14.99,0
364,15,14.99,0
364.5,15,14.99,0
365,15,14.99,0
365.5,15,14.99,0
366,15,14.99,0
366.5,15,14.99,0
367,15,14.99,0
367.5,15,14.99,0
368,15,14.99,0
368.5,15,14.99,0
369,15,14.99,0
369.5,15,14.99,0
370,15,14.99,0
370.5,15,14.99,0
371,15,14.99,0
371.5,15,14.99,0
372,15,14.99,0
372.5,15,14.99,0
373,15,14.99,0
373.5,15,14.99,0
374,15,14.99,0
374.5,15,14.99,0
375,15,14.99,0
375.5,15,14.99,0
376,15,14.99,0
376.5,15,14.99,0
377,15,14.99,0
377.5,15,14.99,0
378,15,14.99,0
378.5,15,14.99,0
379,15,14.99,0
379.5,15,14.99,0
380,15,14.99,0
380.5,15,14.99,0
381,15,14.99,0
381.5,15,14.99,0
382,15,14.99,0
382.5,15,14.99,0
383,15,14.99,0
383.5,15,14.99,0
384,15,14.99,0
384.5,15,14.99,0
385,15,14.99,0
385.5,15,14.99,0
386,15,14.99,0
386.5,15,14.99,0
387,15,14.99,0
387.5,15,14.99,0
388,15,14.99,0
388.5,15,14.99,0
389,15,14.99,0
389.5,15,14.99,0
390,15,14.99,0
390.5,15,14.99,0
391,15,14.99,0
391.5,15,14.99,0
392,15,14.99,0
392.5,15,14.99,0
393,15,14.99,0
393.5,15,14.99,0
394,15,14.99,0
394.5,15,14.99,0
395,15,14.99,0
395.5,15,14.99,0
396,15,14.99,0
396.5,15,14.99,0
397,15,14.99,0
397.5,15,14.99,0
398,15,14.99,0
398.5,15,14.99,0
399,15,14.99,0
399.5,15,14.99,0
400,15,14.99,0
400.5,15,14.99,0
401,15,14.99,0
401.5,15,14.99,0
402,15,14.99,0
402.5,15,14.99,0
403,15,14.99,0
403.5,15,14.99,0
404,15,14.99,0
404.5,15,14.99,0
405,15,14.99,0
405.5,15,14.99,0
406,15,14.99,0
406.5,15,14.99,0
407,15,14.99,0
407.5,15,14.99,0
408,15,14.99,0
408.5,15,14.99,0
409,15,14.99,0
409.5,15,14.99,0
410,15,14.99,0
410.5,15,14.99,0
411,15,14.99,0
411.5,15,14.99,0
412,15,14.99,0
412.5,15,14.99,0
413,15,14.99,0
413.5,15,14.99,0
414,15,14.99,0
414.5,15,14.99,0
415,15,14.99,0
415.5,15,14.99,0
416,15,14.99,0
416.5,15,14.99,0
417,15,14.99,0
417.5,15,14.99,0
418,15,14.99,0
418.5,15,14.99,0
419,15,14.99,0
419.5,15,14.99,0
420,15,14.99,0
420.5,15,14.99,0
421,15,14.99,0
421.5,15,14.99,0
422,15,14.99,0
422.5,15,14.99,0
423,15,14.99,0
423.5,15,14.99,0
424,15,14.99,0
424.5,15,14.99,0
425,15,14.99,0
425.5,15,14.99,0
426,15,14.99,0
426.5,15,14.99,0
427,15,14.99,0
427.5,15,14.99,0
428,15,14.99,0
428.5,15,14.99,0
429,15,14.99,0
429.5,15,14.99,0
430,15,14.99,0
430.5,15,14.99,0
431,15,14.99,0
431.5,15,14.99,0
432,15,14.99,0
432.5,15,14.99,0
433,15,14.99,0
433.5,15,14.99,0
434,15,14.99,0
434.5,15,14.99,0
435,15,14.99,0
435.5,15,14.99,0
436,15,14.99,0
436.5,15,14.99,0
437,15,14.99,0
437.5,15,14.99,0
438,15,14.99,0
438.5,15,14.99,0
439,15,14.99,0
439.5,15,14.99,0
440,15,14.99,0
440.5,15,14.99,0
441,15,14.99,0
441.5,15,14.99,0
442,15,14.99,0
442.5,15,14.99,0
443,15,14.99,0
443.5,15,14.99,0
444,15,14.99,0
444.5,15,14.99,0
445,15,14.99,0
445.5,15,14.99,0
446,15,14.99,0
446.5,15,14.99,0
447,15,14.99,0
447.5,15,14.99,0
448,15,14.99,0
448.5,15,14.99,0
449,15,14.99,0
449.5,15,14.99,0
450,15,14.99,0
450.5,15,14.99,0
451,15,14.99,0
451.5,15,14.99,0
452,15,14.99,0
452.5,15,14.99,0
453,15,14.99,0
453.5,15,14.99,0
454,15,14.99,0
454.5,15,14.99,0
455,15,14.99,0
455.5,15,14.99,0
456,15,14.99,0
456.5,15,14.99,0
457,15,14.99,0
457.5,15,14.99,0
458,15,14.99,0
458.5,15,14.99,0
459,15,14.99,0
459.5,15,14.99,0
460,15,14.99,0
460.5,15,14.99,0
461,15,14.99,0
461.5,15,14.99,0
462,15,14.99,0
462.5,15,14.99,0
463,15,14.99,0
463.5,15,14.99,0
464,15,14.99,0
464.5,15,14.99,0
465,15,14.99,0
465.5,15,14.99,0
466,15,14.99,0
466.5,15,14.99,0
467,15,14.99,0
467.5,15,14.99,0
468,15,14.99,0
468.5,15,14.99,0
469,15,14.99,0
469.5,15,14.99,0
470,15,14.99,0
470.5,15,14.99,0
471,15,14.99,0
471.5,15,14.99,0
472,15,14.99,0
472.5,15,14.99,0
473,15,14.99,0
473.5,15,14.99,0
474,15,14.99,0
474.5,15,14.99,0
475,15,14.99,0
475.5,15,14.99,0
476,15,14.99,0
476.5,15,14.99,0
477,15,14.99,0
477.5,15,14.99,0
478,15,14.99,0
478.5,15,14.99,0
479,15,14.99,0
479.5,15,14.99,0
480,15,14.99,0
480.5,15,14.99,0
481,15,14.99,0
481.5,15,14.99,0
482,15,14.99,0
482.5,15,14.99,0
483,15,14.99,0
483.5,15,14.99,0
484,15,14.99,0
484.5,15,14.99,0
485,15,14.99,0
485.5,15,14.99,0
486,15,14.99,0
486.5,15,14.99,0
487,15,14.99,0
487.5,15,14.99,0
488,15,14.99,0
488.5,15,14.99,0
489,15,14.99,0
489.5,15,14.99,0
490,15,14.99,0
490.5,15,14.99,0
491,15,14.99,0
491.5,15,14.99,0
492,15,14.99,0
492.5,15,14.99,0
493,15,14.99,0
493.5,15,14.99,0
494,15,14.99,0
494.5,15,14.99,0
495,15,14.99,0
495.5,15,14.99,0
496,15,14.99,0
496.5,15,14.99,0
497,15,14.99,0
497.5,15,14.99,0
498,15,14.99,0
498.5,15,14.99,0
499,15,14.99,0
499.5,15,14.99,0
500,22,15.01,0
500.5,22,15.03,0
501,22,15.05,0
501.5,22,15.07,0
502,22,15.09,0
502.5,22,15.11,0
503,22,15.13,0
503.5,22,15.15,0
504,22,15.17,0
504.5,22,15.19,0
505,22,15.21,0
505.5,22,15.23,0
506,22,15.25,0
506.5,22,15.27,0
507,22,15.29,0
507.5,22,15.31,0
508,22,15.33,0
508.5,22,15.35,0
509,22,15.37,0
509.5,22,15.39,0
510,22,15.41,0
510.5,22,15.43,0
511,22,15.45,0
511.5,22,15.47,0
512,22,15.49,0
512.5,22,15.51,0
513,22,15.53,0
513.5,22,15.55,0
514,22,15.57,0
514.5,22,15.59,0
515,22,15.61,0
515.5,22,15.63,0
516,22,15.65,0
516.5,22,15.67,0
517,22,15.69,0
517.5,22,15.71,0
518,22,15.73,0
518.5,22,15.75,0
519,22,15.77,0
519.5,22,15.79,0
520,22,15.81,0
520.5,22,15.83,0
521,22,15.85,0
521.5,22,15.87,0
522,22,15.89,0
522.5,22,15.91,0
523,22,15.93,0
523.5,22,15.95,0
524,22,15.97,0
524.5,22,15.99,0
525,22,16.01,0
525.5,22,16.03,0
526,22,16.05,0
526.5,22,16.07,0
527,22,16.09,0
527.5,22,16.11,0
528,22,16.13,0
528.5,22,16.15,0
529,22,16.17,0
529.5,22,16.19,0
530,22,16.21,0
530.5,22,16.23,0
531,22,16.25,0
531.5,22,16.27,0
532,22,16.29,0
532.5,22,16.31,0
533,22,16.33,0
533.5,22,16.35,0
534,22,16.37,0
534.5,22,16.39,0
535,22,16.41,0
535.5,22,16.43,0
536,22,16.45,0
536.5,22,16.47,0
537,22,16.49,0
537.5,22,16.51,0
538,22,16.53,0
538.5,22,16.55,0
539,22,16.57,0
539.5,22,16.59,0
540,22,16.61,0
540.5,22,16.63,0
541,22,16.65,0
541.5,22,16.67,0
542,22,16.69,0
542.5,22,16.71,0
543,22,16.73,0
543.5,22,16.75,0
544,22,16.77,0
544.5,22,16.79,0
545,22,16.81,0
545.5,22,16.83,0
546,22,16.85,0
546.5,22,16.87,0
547,22,16.89,0
547.5,22,16.91,0
548,22,16.93,0
548.5,22,16.95,0
549,22,16.97,0
549.5,22,16.99,0
550,22,17.01,0
550.5,22,17.03,0
551,22,17.05,0
551.5,22,17.07,0
552,22,17.09,0
552.5,22,17.11,0
553,22,17.13,0
553.5,22,17.15,0
554,22,17.17,0
554.5,22,17.19,0
555,22,17.21,0
555.5,22,17.23,0
556,22,17.24,0
556.5,22,17.25,0
557,22,17.26,0
557.5,22,17.27,0
558,22,17.28,0
558.5,22,17.29,0
559,22,17.3,0
559.5,22,17.31,0
560,22,17.32,0
560.5,22,17.33,0
561,22,17.34,0
561.5,22,17.35,0
562,22,17.36,0
562.5,22,17.37,0
563,22,17.38,0
563.5,22,17.39,0
564,22,17.4,0
564.5,22,17.41,0
565,22,17.42,0
565.5,22,17.43,0
566,22,17.44,0
566.5,22,17.45,0
567,22,17.46,0
567.5,22,17.47,0
568,22,17.48,0
568.5,22,17.49,0
569,22,17.5,0
569.5,22,17.51,0
570,22,17.52,0
570.5,22,17.53,0
571,22,17.54,0
571.5,22,17.55,0
572,22,17.56,0
572.5,22,17.57,0
573,22,17.58,0
573.5,22,17.59,0
574,22,17.6,0
574.5,22,17.61,0
575,22,17.62,0
575.5,22,17.63,0
576,22,17.64,0
576.5,22,17.65,0
577,22,17.66,0
577.5,22,17.67,0
578,22,17.68,0
578.5,22,17.69,0
579,22,17.7,0
579.5,22,17.71,0
580,22,17.72,0
580.5,22,17.73,0
581,22,17.74,0
581.5,22,17.75,0
582,22,17.76,0
582.5,22,17.77,0
583,22,17.78,0
583.5,22,17.79,0
584,22,17.8,0
584.5,22,17.81,0
585,22,17.82,0
585.5,22,17.83,0
586,22,17.84,0
586.5,22,17.85,0
587,22,17.86,0
587.5,22,17.87,0
588,22,17.88,0
588.5,22,17.89,0
589,22,17.9,0
589.5,22,17.91,0
590,22,17.92,0
590.5,22,17.93,0
591,22,17.94,0
591.5,22,17.95,0
592,22,17.96,0
592.5,22,17.97,0
593,22,17.98,0
593.5,22,17.99,0
594,22,18,0
594.5,22,18.01,0
595,22,18.02,0
595.5,22,18.03,0
596,22,18.04,0
596.5,22,18.05,0
597,22,18.06,0
597.5,22,18.07,0
598,22,18.08,0
598.5,22,18.09,0
599,22,18.1,0
599.5,22,18.11,0
600,22,18.12,0
600.5,22,18.13,0
601,22,18.14,0
601.5,22,18.15,0
602,22,18.16,0
602.5,22,18.17,0
603,22,18.18,0
603.5,22,18.19,0
604,22,18.2,0
604.5,22,18.21,0
605,22,18.22,0
605.5,22,18.23,0
606,22,18.24,0
606.5,22,18.25,0
607,22,18.26,0
607.5,22,18.27,0
608,22,18.28,0
608.5,22,18.29,0
609,22,18.3,0
609.5,22,18.31,0
610,22,18.32,0
610.5,22,18.33,0
611,22,18.34,0
611.5,22,18.35,0
612,22,18.36,0
612.5,22,18.37,0
613,22,18.38,0
613.5,22,18.39,0
614,22,18.4,0
614.5,22,18.41,0
615,22,18.42,0
615.5,22,18.43,0
616,22,18.44,0
616.5,22,18.45,0
617,22,18.46,0
617.5,22,18.47,0
618,22,18.48,0
618.5,22,18.49,0
619,22,18.5,0
619.5,22,18.51,0
620,22,18.52,0
620.5,22,18.53,0
621,22,18.54,0
621.5,22,18.55,0
622,22,18.56,0
622.5,22,18.57,0
623,22,18.58,0
623.5,22,18.59,0
624,22,18.6,0
624.5,22,18.61,0
625,22,18.62,0
625.5,22,18.63,0
626,22,18.64,0
626.5,22,18.65,0
627,22,18.66,0
627.5,22,18.67,0
628,22,18.68,0
628.5,22,18.69,0
629,22,18.7,0
629.5,22,18.71,0
630,22,18.72,0
630.5,22,18.73,0
631,22,18.74,0
631.5,22,18.75,0
632,22,18.76,0
632.5,22,18.77,0
633,22,18.78,0
633.5,22,18.79,0
634,22,18.8,0
634.5,22,18.81,0
635,22,18.82,0
635.5,22,18.83,0
636,22,18.84,0
636.5,22,18.85,0
